W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP
300,447.0636286,28692.2438,95.57425318,32.42401556,4.405376539,23.74877241,27.57986464,0.564645137,21.24612969,4966350.758,5962005.712,3451687.517,2510318.194,0.1,0.1,0.1,0.4,3759766.979,25358.72913,4194.443484,2420.777115,1599.106976,1132.583536,1793.874429,206.5808514,1110.393058,270.3410525,111.0589813,189.4239614,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,9399.417447,543.5146703,679.3933378,207.7484424,2790,40.48761152
300,447.0636286,27143.72479,90.41027234,31.53590011,4.294815158,21.80385187,25.38091053,0.564645137,21.11961714,4698013.425,5639872.059,3265189.087,2374682.972,0.1,0.1,0.3,0.4,3373219.961,23783.10718,3950.149916,2420.777115,1469.755516,1071.387353,1702.618732,201.1681417,1038.743431,270.3410525,105.0583437,189.3294409,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,8433.049903,570.6176122,713.2720152,249.6577181,2790,38.64680443
300,447.0636286,26777.08344,89.17791575,31.32023425,4.267974392,21.34799124,24.86500487,0.564645137,21.08758384,4633976.147,5562996.575,3220682.227,2342314.347,0.3,0.1,0.1,0.4,3282700.283,23411.98838,3892.227878,2420.777115,1439.091294,1056.783233,1680.800561,199.8527389,1021.705461,270.3410525,103.6263235,189.3037845,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,8206.750707,575.095059,718.8688237,257.741805,2790,38.19787347
350,447.0636286,27910.46109,79.68358303,29.60607055,4.054751875,17.85791897,20.90494797,0.65875266,21.08895702,6299968.614,7562987.532,4378571.729,3184415.803,0.1,0.1,0.1,0.4,3463444.199,24511.94649,4315.273949,2420.777115,1207.532819,1101.652629,2243.836698,189.3831862,891.8329255,270.3410525,92.59374006,189.3836427,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,8658.610498,608.5146062,760.6432578,263.535286,2790,39.526207
300,447.0636286,26284.04866,87.53895613,31.03108953,4.231993581,20.75420475,24.19294858,0.564645137,21.04113214,4548810.445,5460756.836,3736307.309,1724449.527,0.1,0.1,0.3,0.3,3107385.069,22895.13508,3815.093794,2420.777115,1399.752371,1037.360654,1764.057622,198.0885433,999.474477,270.3410525,101.7218232,189.2767233,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,7768.462671,598.9135804,748.6419756,285.6796136,2790,37.59700728
300,447.0636286,25437.66812,84.71160049,30.52585143,4.169136027,19.72573661,23.02747069,0.564645137,20.96377187,4401891.799,5284383.913,3059380.16,2225003.753,0.3,0.1,0.3,0.4,2946288.532,22048.47217,3683.298042,2420.777115,1329.179718,1003.854963,1601.589714,195.0041287,960.3192595,270.3410525,98.43638572,189.2222313,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,7365.72133,599.1959517,748.9949396,294.6183094,2790,36.58104091
350,447.0636286,26916.03472,76.84583296,29.07411499,3.988627745,16.89591763,19.81223703,0.65875266,20.9960205,6075609.522,7293648.886,4990391.343,2303257.543,0.1,0.1,0.1,0.3,3175067.664,23490.34807,4087.062899,2420.777115,1143.534006,1062.418839,2318.505302,186.1288185,854.5633426,270.3410525,89.29622403,189.3230804,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,7937.669161,635.6866434,794.6083042,300.359179,2790,38.32456411
300,447.0636286,25242.88073,84.0684965,30.40975931,4.154695338,19.49663586,22.76777597,0.564645137,20.94342082,4368474.013,5244266.522,3036154.302,2208112.22,0.1,0.2,0.1,0.4,2896344.01,21849.60175,3653.351534,2420.777115,1314.211312,996.23384,1590.165902,194.295085,951.7350326,270.3410525,97.68908746,189.2135344,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,7240.860024,603.2789732,754.0987165,300.5033721,2790,36.33472309
350,447.0636286,25742.6631,73.49305333,28.43279069,3.908940227,15.77007041,18.53138603,0.65875266,20.87865626,5810530.999,6975427.37,4038405.319,2937022.05,0.1,0.1,0.3,0.4,2977061.574,22321.22297,3825.341671,2420.777115,1068.441593,1016.06451,2079.33545,182.2018715,810.6845685,270.3410525,85.40023448,189.2527387,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,7442.653936,631.4401277,789.3001597,308.7781534,2790,36.94579668
350,447.0636286,25256.97061,72.10746339,28.16348873,3.875489075,15.31569852,18.01405994,0.65875266,20.82626366,5700983.05,6843917.227,3962267.868,2881649.359,0.3,0.1,0.1,0.4,2867229.343,21832.2695,3718.489072,2420.777115,1038.188591,996.9078678,2042.420565,180.5517286,792.7826747,270.3410525,83.79015434,189.2190906,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,7168.073356,634.7011088,793.376386,317.0887409,2790,36.34748678
300,447.0636286,25120.5273,82.83348497,30.18556501,4.126810585,19.09885518,22.31810372,0.564645137,20.84861284,4304298.775,5167225.42,3535470.024,1631755.396,0.3,0.1,0.3,0.3,2694621.94,21689.11749,3941.748919,2420.777115,1311.529448,981.5983072,1674.476995,192.9254592,942.9911331,270.3410525,96.25398211,189.1919929,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,6736.554849,641.4098087,801.7622609,340.4657633,2790,36.11674488
300,447.0636286,25063.42713,83.46263287,30.29998286,4.141041147,19.3153404,22.56338524,0.564645137,20.91596829,4336991.357,5206472.218,3014273.389,2192198.828,0.1,0.2,0.3,0.4,2687561.678,21623.31506,3985.567255,2420.777115,1303.944252,989.0540378,1579.399293,193.6245052,944.7868145,270.3410525,96.98506315,189.2032399,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,6718.904195,650.1120713,812.6400891,347.3887284,2790,36.07584671
350,447.0636286,24592.15475,70.1924014,27.78698284,3.828732988,14.70070465,17.31356767,0.65875266,20.75078125,5549573.814,6662153.438,4558315.51,2103837.928,0.1,0.1,0.3,0.3,2654746.452,21142.2734,3570.986166,2420.777115,996.6784292,970.4309729,2128.344243,178.24353,768.1300722,270.3410525,81.56481827,189.1826341,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,6636.866131,659.8813478,824.8516847,348.5307032,2790,35.53270418
300,447.0636286,24706.82677,82.28399399,30.08527769,4.114338285,18.89628595,22.08803868,0.564645137,20.87794547,4275745.426,5132947.691,2971706.558,2161241.133,0.3,0.2,0.1,0.4,2609790.527,21264.52199,3902.194805,2420.777115,1276.359643,975.0865546,1558.441928,192.3126491,929.0092093,270.3410525,95.61546382,189.1790177,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,6524.476318,652.3047765,815.3809706,353.0820765,2790,35.6359946
350,447.0636286,23537.97261,67.18250749,27.1846939,3.753967051,13.73947954,16.21701881,0.65875266,20.623541,5311604.631,6376476.147,3691644.085,2684832.062,0.3,0.1,0.3,0.4,2472297.272,20092.46942,3346.177362,2420.777115,932.5367834,928.8174253,1910.906726,174.5482803,729.7103134,270.3410525,78.06726804,189.1156763,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,6180.743179,655.5031955,819.3789943,355.5053254,2790,34.25567829
350,447.0636286,23294.49087,66.49328379,27.04489086,3.736617723,13.52413965,15.97120971,0.65875266,20.59214099,5257113.009,6311060.035,3653771.599,2657288.436,0.1,0.2,0.1,0.4,2414871.194,19845.28957,3295.052142,2420.777115,918.3412115,919.2885146,1892.462689,173.6900283,721.0588468,270.3410525,77.26637785,189.1053714,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,6037.177984,659.2013018,824.0016273,361.632044,2790,33.9426319
300,447.0636286,23364.89249,77.80375937,29.25476633,4.011080824,17.33255728,20.31244269,0.564645137,20.72525782,4042937.784,4853466.727,2809901.789,2043564.938,0.3,0.2,0.3,0.4,2315472.123,19909.21785,3590.21312,2420.777115,1171.948108,921.9935259,1478.627852,187.2342885,869.1670255,270.3410525,90.40935155,189.0978725,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,5788.680308,665.6746406,832.0933007,379.582608,2790,33.99872753
300,447.0636286,23171.33404,77.16468508,29.13437035,3.996116558,17.11390098,20.06394158,0.564645137,20.7013313,4009729.393,4813600.712,2786821.465,2026779.247,0.1,0.3,0.1,0.4,2271883.531,19713.1659,3546.363383,2420.777115,1157.567601,914.4201851,1467.222803,186.4975761,860.7833439,270.3410525,89.66673586,189.0890439,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,5679.708828,668.1681409,835.2101761,383.9194921,2790,33.75171454
350,447.0636286,23575.65393,67.28994046,27.20642103,3.756663536,13.78341242,16.26755806,0.65875266,20.62677167,5320098.53,6386672.906,5042110.189,1344562.717,0.1,0.1,0.3,0.2,2363729.628,20098.62805,3351.949022,2420.777115,935.4753063,930.3027478,2176.461134,174.6816459,731.2744316,270.3410525,78.19210706,189.1211808,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,5909.324071,687.0258857,858.7823572,385.5218459,2790,34.27116755
300,447.0636286,23627.03014,78.69209934,29.42130338,4.03178201,17.64403228,20.66653688,0.564645137,20.75532024,4089098.834,4908882.153,3358708.842,1550173.312,0.1,0.2,0.3,0.3,2326952.907,20160.75345,3650.405013,2420.777115,1193.176463,932.5207903,1595.422653,188.253122,881.1886488,270.3410525,91.44161838,189.1164709,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,5817.382268,676.2766877,845.3458596,387.0841967,2790,34.30998316
350,447.0636286,21889.29601,62.48727106,26.21755102,3.633989838,12.29591896,14.56757652,0.65875266,20.39834929,4940388.365,5930838.373,3433643.269,2497195.104,0.1,0.2,0.3,0.4,2083411.419,18420.17851,3003.150345,2420.777115,836.4857155,863.9031837,1785.056846,168.6069497,670.9677609,270.3410525,72.61131983,189.0214378,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,5208.528547,679.1174999,848.8968749,395.7202333,2790,32.20391711
350,447.0636286,21549.57941,61.50205672,26.01004852,3.608262356,11.99970474,14.2286021,0.65875266,20.34825021,4862495.038,5837328.977,3379506.25,2457822.727,0.3,0.2,0.1,0.4,2004793.757,18078.23225,2932.90441,2420.777115,816.2236067,850.2820743,1758.58722,167.3309798,658.609736,270.3410525,71.46648326,188.9969515,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,5011.984391,681.3471514,851.6839393,401.5346269,2790,31.76689903
350,447.0636286,22054.92757,62.95804233,26.31612558,3.646213519,12.44244059,14.73534986,0.65875266,20.42177211,4977608.632,5975520.566,4088514.072,1887006.495,0.1,0.2,0.1,0.3,2068517.193,18574.73503,3036.094163,2420.777115,846.2176453,870.4118486,1920.582103,169.2129463,676.887713,270.3410525,73.15836442,189.030863,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,5171.292983,690.1925348,862.7406685,404.6606802,2790,32.38468874
300,447.0636286,22035.62703,73.38527697,28.41193493,3.906349408,15.84024516,18.61516557,0.564645137,20.55324639,3813338.988,4577837.921,2650327.217,1927510.703,0.1,0.3,0.3,0.4,2016675.668,18564.09139,3290.768704,2420.777115,1072.824783,869.6324152,1399.667099,182.0741029,811.2928927,270.3410525,85.27499644,189.0208249,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,5041.68917,681.5356377,851.9195471,408.2442572,2790,32.34737238
300,447.0636286,21776.92542,72.53000108,28.24588487,3.885723148,15.55721385,18.29292783,0.564645137,20.51702547,3768896.056,4524485.061,2619438.72,1905046.341,0.3,0.3,0.1,0.4,1957998.213,18303.31149,3233.866683,2420.777115,1054.165095,859.4970047,1384.353033,181.0566829,800.2469683,270.3410525,84.28115066,189.0029381,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4894.995531,683.6139354,854.5174193,412.8289994,2790,32.01752446
300,447.0636286,21912.65944,72.97875414,28.3331307,3.896560262,15.70947293,18.46643984,0.564645137,20.53550219,3792214.732,4552478.67,3114853.827,1437624.843,0.3,0.2,0.3,0.3,1947228.886,18429.38311,3262.906266,2420.777115,1064.210846,864.8149331,1486.009846,181.5912872,806.1184414,270.3410525,84.80260969,189.0102678,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4868.072215,693.2763254,866.5954067,420.7778163,2790,32.18387198
350,447.0636286,20370.7642,58.13688945,25.28845159,3.518835526,11.00949527,13.09419692,0.65875266,20.16055354,4596437.12,5517931.716,3194592.046,2323339.67,0.3,0.2,0.3,0.4,1721812.452,16881.22948,2696.424653,2420.777115,750.0066498,803.7569189,1668.003136,162.8902399,617.2873824,270.3410525,67.55609907,188.926867,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4304.531129,699.5347212,874.4184014,431.5494531,2790,30.28331288
300,447.0636286,20778.87739,69.17960335,27.58578686,3.80375322,14.4644947,17.04766697,0.564645137,20.37066927,3594798.433,4315484.313,2498438.287,1817046.027,0.3,0.3,0.3,0.4,1732017.03,17293.38114,3013.844772,2420.777115,980.4548467,819.7933032,1324.265113,177.0095194,756.7940442,270.3410525,80.38792893,188.9426353,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4330.042576,695.4962534,869.3703167,434.4159571,2790,30.76513912
350,447.0636286,20197.63388,57.64741807,25.18177116,3.505620418,10.8681715,12.93212307,0.65875266,20.13113925,4557738.379,5471474.644,3167695.847,2303778.798,0.1,0.3,0.1,0.4,1679426.655,16704.9568,2662.540075,2420.777115,740.6963109,796.9897352,1654.80449,162.2332543,611.3723129,270.3410525,66.98732462,188.9202616,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4198.566638,702.6770746,878.3463432,436.3896991,2790,30.05113629
350,447.0636286,20591.08422,58.76069663,25.42376178,3.535599328,11.19447576,13.30643515,0.65875266,20.19663878,4645756.76,5577138.968,3815937.188,1761201.779,0.1,0.2,0.3,0.3,1723977.359,17090.63098,2738.843413,2420.777115,762.2292683,812.3813643,1799.507867,163.7233649,624.9318962,270.3410525,68.2809741,188.9430372,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4309.943397,710.4532425,888.0665531,439.7788111,2790,30.54925687
300,447.0636286,20563.38803,68.46836572,27.44361534,3.786104133,14.2403237,16.79213132,0.564645137,20.33607582,3557840.199,4271116.686,2922342.996,1348773.69,0.1,0.3,0.3,0.3,1642435.232,17063.78315,2966.980537,2420.777115,965.7112368,811.3648303,1399.323116,176.1372892,747.838142,270.3410525,79.56145816,188.9320611,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,4106.088081,709.6048769,887.0060962,450.144321,2790,30.48087438
300,447.0636286,19766.89553,65.80761428,26.90508794,3.71927048,13.39526111,15.82738841,0.564645137,20.20590336,3419578.853,4105136.678,2376658.077,1728478.601,0.1,0.4,0.3,0.4,1497338.82,16267.18553,2797.415317,2420.777115,909.0457716,779.8338056,1263.625765,172.8315817,713.8856598,270.3410525,76.46961768,188.8845654,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3743.347049,709.7099996,887.1374995,458.2741423,2790,29.47406492
350,447.0636286,19176.98238,54.72965266,24.53622178,3.425685983,10.03831509,11.97940962,0.65875266,19.94854189,4327053.088,5194541.522,3007366.144,2187175.378,0.1,0.3,0.3,0.4,1431109.724,15667.66037,2463.611404,2420.777115,685.0102093,756.6502292,1575.999673,158.2550412,576.0568203,270.3410525,63.59682934,188.8594551,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3577.77431,719.3220122,899.1525153,463.2408971,2790,28.74838137
350,447.0636286,18939.32282,54.05742821,24.38507146,3.406978591,9.850635587,11.76371121,0.65875266,19.90329347,4273905.466,5130738.855,2970427.758,2160311.097,0.3,0.3,0.1,0.4,1372889.916,15427.48605,2418.581172,2420.777115,672.6303727,747.3564142,1557.812073,157.3229126,568.0540435,270.3410525,62.81569258,188.8421829,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3432.224791,721.8367674,902.2959593,468.1456031,2790,28.43235858
350,447.0636286,19062.64778,54.40626453,24.46362422,3.416700393,9.951163134,11.87940464,0.65875266,19.92630705,4301485.274,5163847.868,3533159.067,1630688.8,0.3,0.2,0.3,0.3,1355984.115,15540.00484,2441.157656,2420.777115,679.2690559,752.1792378,1673.44476,157.8073711,572.2706015,270.3410525,63.22104659,188.8484265,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3389.960288,732.6429369,915.8036711,477.2856255,2790,28.58934828
300,447.0636286,19330.56147,64.36726273,26.60901896,3.682540194,12.95126137,15.32023511,0.564645137,20.12854627,3344733.476,4015286.286,2747301.143,1267985.143,0.3,0.3,0.3,0.3,1357593.103,15815.18575,2705.929038,2420.777115,879.8177434,762.765052,1320.244095,171.0129489,695.9358045,270.3410525,74.79590358,188.8560078,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3393.982758,725.3757205,906.7196507,477.6869862,2790,28.9048143
350,447.0636286,19471.94748,55.5647217,24.72270088,3.44877051,10.28007111,12.25742459,0.65875266,20.00207969,4393075.581,5273800.217,4163526.487,1110273.73,0.1,0.2,0.3,0.2,1407296.947,15942.23012,2518.440591,2420.777115,700.9944529,768.1954518,1815.484854,159.4046907,586.1780682,270.3410525,64.56719442,188.8760498,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3518.242367,739.7173595,924.6466993,479.8377536,2790,29.1035173
300,447.0636286,18799.68052,62.58232613,26.2374844,3.636461572,12.40046241,14.69025785,0.564645137,20.03225421,3251982.333,3903940.375,2260176.007,1643764.368,0.3,0.4,0.3,0.4,1270554.391,15286.81145,2595.409056,2420.777115,842.4648997,741.6128429,1205.460939,168.7295001,673.355346,270.3410525,72.72177551,188.824714,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3176.385979,722.8690647,903.5863309,480.65468,2790,28.22716009
350,447.0636286,18886.96143,53.90947234,24.35167747,3.402845982,9.812775665,11.72033457,0.65875266,19.89258867,4262207.733,5116695.958,3500897.234,1615798.723,0.1,0.3,0.1,0.3,1312745.885,15361.02778,2407.863443,2420.777115,670.1450237,745.3108561,1659.030802,157.1169411,566.363758,270.3410525,62.64376523,188.8420772,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,3281.864713,735.9336548,919.9170685,482.2923552,2790,28.34913387
350,447.0636286,18053.10633,51.5197127,23.80581525,3.335318168,9.152814525,10.96083402,0.65875266,19.72574333,4073267.801,4889877.312,2830981.602,2058895.71,0.3,0.3,0.3,0.4,1154554.784,14526.01358,2250.700226,2420.777115,625.6069288,712.271354,1489.039878,153.74833,537.7571185,270.3410525,59.86682204,188.7895604,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2886.386961,737.0927561,921.3659451,492.236926,2790,27.28510897
350,447.0636286,17921.57038,51.14819694,23.71982644,3.324684929,9.052343613,10.84512964,0.65875266,19.69795304,4043894.904,4854615.732,2810567.003,2044048.729,0.1,0.4,0.1,0.4,1121433.355,14391.78152,2226.426789,2420.777115,618.9937464,707.1349858,1478.956488,153.2173701,533.4021916,270.3410525,59.43511413,188.7850426,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2803.583387,739.7888625,924.7360782,496.2056043,2790,27.1023012
300,447.0636286,18008.81848,59.97131761,25.68432389,3.567887473,11.61669379,13.79304909,0.564645137,19.87600725,3116305.791,3741063.374,2165878.796,1575184.579,0.1,0.5,0.3,0.4,1080140.131,14482.28364,2435.329675,2420.777115,790.8250268,710.6713887,1158.249832,165.3271361,641.2156331,270.3410525,69.68773719,188.7804841,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2700.350328,736.53484,920.66855,501.6400903,2790,27.19639704
300,447.0636286,18328.19,61.02676638,25.90935025,3.595779007,11.93412264,14.15668916,0.564645137,19.94007367,3171150.361,3806903.195,2604723.238,1202179.956,0.1,0.4,0.3,0.3,1122250.122,14797.73702,2499.013254,2420.777115,811.7809881,723.1788571,1255.635707,166.711607,654.2317035,270.3410525,70.91418744,188.7990101,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2805.625304,740.4529818,925.5662273,502.2503319,2790,27.60424691
350,447.0636286,17858.53365,50.96940253,23.67833246,3.319554282,9.00701833,10.79305615,0.65875266,19.68396987,4029759.005,4837645.864,3309968.223,1527677.641,0.1,0.3,0.3,0.3,1061129.861,14315.28298,2214.038129,2420.777115,615.9935054,704.6630753,1573.587217,152.9611246,531.3605287,270.3410525,59.22735185,188.7809948,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2652.824654,753.2506732,941.5633416,509.8523344,2790,27.01668452
350,447.0636286,17619.64212,50.2936303,23.5208404,3.300083309,8.825457688,10.58385874,0.65875266,19.63228675,3976330.887,4773506.467,3266083.372,1507423.095,0.3,0.3,0.1,0.3,1002333.366,14073.90084,2170.331748,2420.777115,604.0096214,695.3202322,1553.913083,151.9883546,523.4525252,270.3410525,58.4420925,188.7633651,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2505.833415,755.741281,944.6766013,514.7415438,2790,26.6930344
350,447.0636286,17134.88639,48.89020633,23.19034863,3.259237848,8.449142555,10.14976868,0.65875266,19.52459406,3865372.938,4640303.647,2686491.585,1953812.062,0.1,0.4,0.3,0.4,925810.8017,13591.12445,2080.901217,2420.777115,578.120615,675.9173019,1417.584349,149.9460951,506.7320369,270.3410525,56.8112889,188.7381447,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2314.527004,753.7619384,942.202423,518.017143,2790,26.07138319
300,447.0636286,17224.38478,57.35038398,25.11681158,3.497574255,10.84734133,12.91101755,0.564645137,19.70905052,2980113.508,3577567.237,2071223.137,1506344.1,0.3,0.5,0.3,0.4,892205.9332,13686.11026,2278.140555,2420.777115,739.0700344,679.6123613,1110.741079,161.8331443,608.9778597,270.3410525,66.64216573,188.7318278,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2230.514833,748.2745164,935.3431455,520.8090578,2790,26.16359446
350,447.0636286,16950.62884,48.37031147,23.06671685,3.243963122,8.312568951,9.992176894,0.65875266,19.48180883,3824268.846,4590958.999,2657923.631,1933035.368,0.3,0.4,0.1,0.4,879531.3768,13404.72999,2047.914636,2420.777115,569.1451547,668.7295397,1403.431775,149.1817897,500.7206547,270.3410525,56.20716183,188.7244388,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2198.828442,755.8988445,944.8735557,521.9885144,2790,25.81900736
300,447.0636286,17375.10425,57.84810346,25.22556517,3.511045245,10.99423053,13.07961888,0.564645137,19.74195253,3005976.64,3608615.414,2469052.652,1139562.762,0.3,0.4,0.3,0.3,896012.8922,13830.85402,2307.197747,2420.777115,748.7616702,685.5105169,1193.982653,162.5029721,615.0592566,270.3410525,67.22052461,188.7400487,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,2240.032231,754.2502253,942.8127816,525.0749096,2790,26.35385697
350,447.0636286,16734.61685,47.75910694,22.92051868,3.225903872,8.155563497,9.811054389,0.65875266,19.43013082,3775945.6,4532947.9,3101490.668,1431457.231,0.3,0.3,0.3,0.3,782978.4777,13173.13214,2008.585928,2420.777115,558.778449,660.2793863,1480.001639,148.2777437,493.7084717,270.3410525,55.4969313,188.7109995,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1957.446194,771.484702,964.3558775,539.2716899,2790,25.52878621
350,447.0636286,16266.29667,46.433047,22.60007781,3.186335032,7.810602281,9.412408281,0.65875266,19.31572526,3671104.231,4407087.912,2551471.949,1855615.963,0.3,0.4,0.3,0.4,705016.4209,12706.40851,1926.171427,2420.777115,535.9515972,641.9460746,1350.620693,146.2953426,478.395327,270.3410525,53.95602608,188.6845726,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1762.541052,769.8881518,962.3601898,542.6024033,2790,24.91295123
350,447.0636286,16603.42092,47.38861021,22.83144131,3.214902441,8.059365578,9.699962497,0.65875266,19.3984864,3746653.271,4497783.038,3077430.5,1420352.538,0.1,0.4,0.1,0.3,749727.2317,13039.15007,1985.257126,2420.777115,552.446968,655.1571186,1469.180576,147.7267914,489.4437716,270.3410525,55.06640751,188.7068286,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1874.318079,774.2708512,967.838564,543.3203547,2790,25.34229687
300,447.0636286,16582.83269,55.19800256,24.6409827,3.438653875,10.23175816,12.20437196,0.564645137,19.5615571,2868268.731,3443299.797,2355941.966,1087357.831,0.1,0.5,0.3,0.3,705694.5958,13025.45285,2151.030453,2420.777115,697.3250231,654.1058821,1142.442937,158.9009427,582.7283437,270.3410525,64.14106026,188.695314,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1764.23649,767.3798388,959.2247985,545.6607004,2790,25.30037623
350,447.0636286,16727.10595,47.73810573,22.91547868,3.225281372,8.152674152,9.807842626,0.65875266,19.4278162,3774285.197,4530954.618,3577069.435,953885.1827,0.1,0.3,0.3,0.2,739212.7636,13153.54951,2006.560434,2420.777115,558.6018358,659.9890361,1572.566207,148.2465733,493.5208715,270.3410525,55.47252753,188.7137123,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1848.031909,783.5564389,979.4455486,550.9953809,2790,25.50617978
350,447.0636286,15823.47753,45.14952039,22.28552724,3.147512815,7.485580947,9.036595325,0.65875266,19.20175502,3569625.644,4285264.879,2932023.338,1353241.541,0.1,0.4,0.3,0.3,554590.7057,12244.90567,1846.319765,2420.777115,513.4478334,624.2008176,1403.689058,144.3481785,463.4518475,270.3410525,52.46454533,188.6604609,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1386.476764,788.5718573,985.7148216,565.3612918,2790,24.30269549
300,447.0636286,15831.02686,52.71785765,24.08103889,3.369359871,9.537380025,11.40606907,0.564645137,19.37417633,2739392.29,3288586.182,2250085.283,1038500.9,0.3,0.5,0.3,0.3,520620.3052,12260.42719,2008.080434,2420.777115,651.6027998,624.7153257,1094.087394,155.4472031,553.1883686,270.3410525,61.25908778,188.6494087,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1301.550763,780.5996754,975.7495943,565.7839443,2790,24.29307208
350,447.0636286,15641.02093,44.63495175,22.15816936,3.131799791,7.356059121,8.886690472,0.65875266,19.15320317,3528942.656,4236425.758,2898607.097,1337818.66,0.3,0.4,0.1,0.3,508505.1989,12060.36638,1814.925184,2420.777115,504.9430829,617.0867091,1388.614765,143.5594513,457.6145473,270.3410525,51.86660743,188.6466343,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,1271.262997,790.6545503,988.3181879,569.2562401,2790,24.04745534
350,447.0636286,14965.40065,42.7222698,21.67821413,3.072615015,6.88160654,8.336988721,0.65875266,18.96494287,3377721.591,4054887.864,2774396.96,1280490.905,0.3,0.4,0.3,0.3,335089.4615,11370.50077,1699.414585,2420.777115,473.5514792,590.6431681,1332.502118,140.5852866,435.9826147,270.3410525,49.644037,188.6074234,1090.436057,120.6555704,979.3059268,171.2145141,274.4233839,837.7236537,804.8998791,1006.124849,590.0101935,2790,23.13676662
